nimi,gml_id,kunta,vuosi,namn,name,municipality_name_fi,municipality_name_sv,municipality_name_en,kuntaryhmitys_code,kuntaryhmitys_name_fi,kuntaryhmitys_name_sv,kuntaryhmitys_name_en,avi_code,avi_name_fi,avi_name_sv,avi_name_en,ely_code,ely_name_fi,ely_name_sv,ely_name_en,maakunta_code,maakunta_name_fi,maakunta_name_sv,maakunta_name_en,kielisuhde_code,kielisuhde_name_fi,kielisuhde_name_sv,kielisuhde_name_en,seutukunta_code,seutukunta_name_fi,seutukunta_name_sv,seutukunta_name_en,year,suuralue_code,suuralue_name_fi,suuralue_name_sv,suuralue_name_en,sairaanhoitop_code,sairaanhoitop_name_fi,sairaanhoitop_name_sv,sairaanhoitop_name_en,nuts1_code,nuts1_name_fi,nuts1_name_sv,nuts1_name_en,nuts2_code,nuts2_name_fi,nuts2_name_sv,nuts2_name_en,nuts3_code,nuts3_name_fi,nuts3_name_sv,nuts3_name_en,vaalipiiri_code,vaalipiiri_name_fi,vaalipiiri_name_sv,vaalipiiri_name_en,hyvinvointialue_code,hyvinvointialue_name_fi,hyvinvointialue_name_sv,hyvinvointialue_name_en,municipality_code,kunta_name,name_fi,name_sv,erva_code,erva_name_fi,erva_name_sv,erva_name_en,kela_vakuutuspiiri_name_fi,kela_vakuutuspiiri_code,kela_vakuutuspiiri_name_sv,kela_vakuutuspiiri_name_en,kela_asumistukialue_name_fi,kela_asumistukialue_code,kela_asumistukialue_name_sv,kela_asumistukialue_name_en,pienituloisuusaste,mokit_lkm,lights_mean
Sonkajärvi,kunta4500k_2022.253,"762","2022",Sonkajärvi,Sonkajärvi,Sonkajärvi,Sonkajärvi,Sonkajärvi,"3",Maaseutumaiset kunnat,Landsbygdskommuner,Rural municipalities,"3",Itä-Suomen AVI,Östra Finlands RFV,Eastern Finland AVI,"8",Pohjois-Savon ELY-keskus,NTM-centralen i Norra Savolax,North Savo ELY Centre,"11",Pohjois-Savo,Norra Savolax,North Savo,"0",Yksikielinen suomenkielinen kunta,Enspråkig finsk kommun,Monolingual Finnish-speaking municipality,"111",Ylä-Savo,Norra Savolax,Ylä-Savo,2022,"4",Pohjois- ja Itä-Suomi,Norra och Östra Finland,Northern and Eastern Finland,"13",Pohjois-Savon SHP,Norra Savolax SVD,North Savo Hospital District,FI1,MANNER-SUOMI,FASTLANDSFINLAND,MAINLAND FINLAND,FI1D,Pohjois- ja Itä-Suomi,Norra och Östra Finland,Northern and Eastern Finland,FI1D2,Pohjois-Savo,Norra Savolax,North Savo,"9",Savo-Karjalan vaalipiiri,Savolax-Karelens valkrets,Savo-Karelia constituency,"13",Pohjois-Savon hyvinvointialue,Norra Savolax välfärdsområde,North Savo wellbeing services county,"762",Sonkajärvi,Sonkajärvi,Sonkajärvi,"4",Kuopion yliopistollisen sairaalan erityisvastuualue,Kuopio universitetssjukhus specialupptagningsområdet,Kuopio University Hospital specific catchment area,Itäinen vakuutuspiiri,4,Östra försäkringsdistriktet,Eastern Insurance District,IV kuntaryhmä,4,Kommungrupp IV,Municipality in category IV,17.2,"873",3.42821609086589
Sotkamo,kunta4500k_2022.254,"765","2022",Sotkamo,Sotkamo,Sotkamo,Sotkamo,Sotkamo,"3",Maaseutumaiset kunnat,Landsbygdskommuner,Rural municipalities,"5",Pohjois-Suomen AVI,Norra Finlands RFV,Northern Finland AVI,"14",Kainuun ELY-keskus,NTM-centralen i Kajanaland,Kainuu ELY Centre,"18",Kainuu,Kajanaland,Kainuu,"0",Yksikielinen suomenkielinen kunta,Enspråkig finsk kommun,Monolingual Finnish-speaking municipality,"182",Kajaani,Kajana,Kajaani,2022,"4",Pohjois- ja Itä-Suomi,Norra och Östra Finland,Northern and Eastern Finland,"19",Kainuun SHP,Kajanalands SVD,Kainuu Hospital District,FI1,MANNER-SUOMI,FASTLANDSFINLAND,MAINLAND FINLAND,FI1D,Pohjois- ja Itä-Suomi,Norra och Östra Finland,Northern and Eastern Finland,FI1D8,Kainuu,Kajanaland,Kainuu,"12",Oulun vaalipiiri,Uleåborgs valkrets,Oulu constituency,"20",Kainuun hyvinvointialue,Kajanalands välfärdsområde,Kainuu wellbeing services county,"765",Sotkamo,Sotkamo,Sotkamo,"5",Oulun yliopistollisen sairaalan erityisvastuualue,Uleåborgs universitetssjukhus specialupptagningsområdet,Oulu University Hospital specific catchment area,Pohjoinen vakuutuspiiri,5,Norra försäkringsdistriktet,Northern Insurance District,IV kuntaryhmä,4,Kommungrupp IV,Municipality in category IV,11.8,"2024",7.86964494863191
Sottunga,kunta4500k_2022.255,"766","2022",Sottunga,Sottunga,Sottunga,Sottunga,Sottunga,"3",Maaseutumaiset kunnat,Landsbygdskommuner,Rural municipalities,"7",Ahvenanmaan valtionvirasto,Statens ämbetsverk på Åland,State Department of Åland,"16",Ahvenanmaa,Åland,Åland,"21",Ahvenanmaa,Åland,Åland,"2",Yksikielinen ruotsinkielinen kunta,Enspråkig svensk kommun,Monolingual Swedish-speaking municipality,"213",Ålands skärgård,Ålands skärgård,Ålands skärgård,2022,"5",Ahvenanmaa,Åland,Åland,"0",Ahvenanmaa,Åland,Åland,FI2,ÅLAND,ÅLAND,ÅLAND,FI20,Åland,Åland,Åland,FI200,Åland,Åland,Åland,"5",Ahvenanmaan maakunnan vaalipiiri,Landskapet Ålands valkrets,Åland constituency,"91",Ahvenanmaa,Åland,Åland,"766",Sottunga,Sottunga,Sottunga,"6",Ahvenanmaa,Åland,Åland,Läntinen vakuutuspiiri,2,Västra försäkringsdistriktet,Western Insurance District,IV kuntaryhmä,4,Kommungrupp IV,Municipality in category IV,25.5,"117",0.563205741021944
Sulkava,kunta4500k_2022.256,"768","2022",Sulkava,Sulkava,Sulkava,Sulkava,Sulkava,"3",Maaseutumaiset kunnat,Landsbygdskommuner,Rural municipalities,"3",Itä-Suomen AVI,Östra Finlands RFV,Eastern Finland AVI,"7",Etelä-Savon ELY-keskus,NTM-centralen i Södra Savolax,South Savo ELY Centre,"10",Etelä-Savo,Södra Savolax,South Savo,"0",Yksikielinen suomenkielinen kunta,Enspråkig finsk kommun,Monolingual Finnish-speaking municipality,"103",Savonlinna,Nyslott,Savonlinna,2022,"4",Pohjois- ja Itä-Suomi,Norra och Östra Finland,Northern and Eastern Finland,"11",Itä-Savon SHP,Östra Savolax SVD,Itä-Savo Hospital District,FI1,MANNER-SUOMI,FASTLANDSFINLAND,MAINLAND FINLAND,FI1D,Pohjois- ja Itä-Suomi,Norra och Östra Finland,Northern and Eastern Finland,FI1D1,Etelä-Savo,Södra Savolax,South Savo,"8",Kaakkois-Suomen vaalipiiri,Sydöstra Finlands valkrets,Southeast Finland constituency,"12",Etelä-Savon hyvinvointialue,Södra Savolax välfärdsområde,South Savo wellbeing services county,"768",Sulkava,Sulkava,Sulkava,"4",Kuopion yliopistollisen sairaalan erityisvastuualue,Kuopio universitetssjukhus specialupptagningsområdet,Kuopio University Hospital specific catchment area,Itäinen vakuutuspiiri,4,Östra försäkringsdistriktet,Eastern Insurance District,IV kuntaryhmä,4,Kommungrupp IV,Municipality in category IV,19.4,"2195",1.48949604034424
Sund,kunta4500k_2022.257,"771","2022",Sund,Sund,Sund,Sund,Sund,"3",Maaseutumaiset kunnat,Landsbygdskommuner,Rural municipalities,"7",Ahvenanmaan valtionvirasto,Statens ämbetsverk på Åland,State Department of Åland,"16",Ahvenanmaa,Åland,Åland,"21",Ahvenanmaa,Åland,Åland,"2",Yksikielinen ruotsinkielinen kunta,Enspråkig svensk kommun,Monolingual Swedish-speaking municipality,"212",Ålands landsbygd,Ålands landsbygd,Ålands landsbygd,2022,"5",Ahvenanmaa,Åland,Åland,"0",Ahvenanmaa,Åland,Åland,FI2,ÅLAND,ÅLAND,ÅLAND,FI20,Åland,Åland,Åland,FI200,Åland,Åland,Åland,"5",Ahvenanmaan maakunnan vaalipiiri,Landskapet Ålands valkrets,Åland constituency,"91",Ahvenanmaa,Åland,Åland,"771",Sund,Sund,Sund,"6",Ahvenanmaa,Åland,Åland,Läntinen vakuutuspiiri,2,Västra försäkringsdistriktet,Western Insurance District,IV kuntaryhmä,4,Kommungrupp IV,Municipality in category IV,9.1,"428",0.877305581145091
Suomussalmi,kunta4500k_2022.258,"777","2022",Suomussalmi,Suomussalmi,Suomussalmi,Suomussalmi,Suomussalmi,"3",Maaseutumaiset kunnat,Landsbygdskommuner,Rural municipalities,"5",Pohjois-Suomen AVI,Norra Finlands RFV,Northern Finland AVI,"14",Kainuun ELY-keskus,NTM-centralen i Kajanaland,Kainuu ELY Centre,"18",Kainuu,Kajanaland,Kainuu,"0",Yksikielinen suomenkielinen kunta,Enspråkig finsk kommun,Monolingual Finnish-speaking municipality,"181",Kehys-Kainuu,Kehys-Kainuu,Kehys-Kainuu,2022,"4",Pohjois- ja Itä-Suomi,Norra och Östra Finland,Northern and Eastern Finland,"19",Kainuun SHP,Kajanalands SVD,Kainuu Hospital District,FI1,MANNER-SUOMI,FASTLANDSFINLAND,MAINLAND FINLAND,FI1D,Pohjois- ja Itä-Suomi,Norra och Östra Finland,Northern and Eastern Finland,FI1D8,Kainuu,Kajanaland,Kainuu,"12",Oulun vaalipiiri,Uleåborgs valkrets,Oulu constituency,"20",Kainuun hyvinvointialue,Kajanalands välfärdsområde,Kainuu wellbeing services county,"777",Suomussalmi,Suomussalmi,Suomussalmi,"5",Oulun yliopistollisen sairaalan erityisvastuualue,Uleåborgs universitetssjukhus specialupptagningsområdet,Oulu University Hospital specific catchment area,Pohjoinen vakuutuspiiri,5,Norra försäkringsdistriktet,Northern Insurance District,IV kuntaryhmä,4,Kommungrupp IV,Municipality in category IV,18.1,"2172",5.53621246228741
Suonenjoki,kunta4500k_2022.259,"778","2022",Suonenjoki,Suonenjoki,Suonenjoki,Suonenjoki,Suonenjoki,"2",Taajaan asutut kunnat,Tätortskommuner,Semi-urban municipalities,"3",Itä-Suomen AVI,Östra Finlands RFV,Eastern Finland AVI,"8",Pohjois-Savon ELY-keskus,NTM-centralen i Norra Savolax,North Savo ELY Centre,"11",Pohjois-Savo,Norra Savolax,North Savo,"0",Yksikielinen suomenkielinen kunta,Enspråkig finsk kommun,Monolingual Finnish-speaking municipality,"115",Sisä-Savo,Inre Savolax,Sisä-Savo,2022,"4",Pohjois- ja Itä-Suomi,Norra och Östra Finland,Northern and Eastern Finland,"13",Pohjois-Savon SHP,Norra Savolax SVD,North Savo Hospital District,FI1,MANNER-SUOMI,FASTLANDSFINLAND,MAINLAND FINLAND,FI1D,Pohjois- ja Itä-Suomi,Norra och Östra Finland,Northern and Eastern Finland,FI1D2,Pohjois-Savo,Norra Savolax,North Savo,"9",Savo-Karjalan vaalipiiri,Savolax-Karelens valkrets,Savo-Karelia constituency,"13",Pohjois-Savon hyvinvointialue,Norra Savolax välfärdsområde,North Savo wellbeing services county,"778",Suonenjoki,Suonenjoki,Suonenjoki,"4",Kuopion yliopistollisen sairaalan erityisvastuualue,Kuopio universitetssjukhus specialupptagningsområdet,Kuopio University Hospital specific catchment area,Itäinen vakuutuspiiri,4,Östra försäkringsdistriktet,Eastern Insurance District,IV kuntaryhmä,4,Kommungrupp IV,Municipality in category IV,15.7,"987",5.2539280439538
Sysmä,kunta4500k_2022.260,"781","2022",Sysmä,Sysmä,Sysmä,Sysmä,Sysmä,"3",Maaseutumaiset kunnat,Landsbygdskommuner,Rural municipalities,"1",Etelä-Suomen AVI,Södra Finlands RFV,Southern Finland AVI,"4",Hämeen ELY-keskus,NTM-centralen i Tavastland,Häme ELY Centre,"7",Päijät-Häme,Päijänne-Tavastland,Päijät-Häme,"0",Yksikielinen suomenkielinen kunta,Enspråkig finsk kommun,Monolingual Finnish-speaking municipality,"71",Lahti,Lahtis,Lahti,2022,"2",Etelä-Suomi,Södra Finland,Southern Finland,"7",Päijät-Hämeen SHP,Päijät-Häme SVD,Päijät-Häme Hospital District,FI1,MANNER-SUOMI,FASTLANDSFINLAND,MAINLAND FINLAND,FI1C,Etelä-Suomi,Södra Finland,Southern Finland,FI1C3,Päijät-Häme,Päijänne – Tavastland,Päijät-Häme,"6",Hämeen vaalipiiri,Tavastlands valkrets,Häme constituency,"9",Päijät-Hämeen hyvinvointialue,Päijänne-Tavastlands välfärdsområde,Päijät-Häme wellbeing services county,"781",Sysmä,Sysmä,Sysmä,"1",Helsingin yliopistollisen keskussairaalan erityisvastuualue,Helsingfors universitetscentralsjukhus specialupptagningsområdet,Helsinki University Hospital specific catchment area,Eteläinen vakuutuspiiri,1,Södra försäkringsdistriktet,Southern Insurance District,IV kuntaryhmä,4,Kommungrupp IV,Municipality in category IV,17.7,"3744",2.95293104046671
Taipalsaari,kunta4500k_2022.265,"831","2022",Taipalsaari,Taipalsaari,Taipalsaari,Taipalsaari,Taipalsaari,"3",Maaseutumaiset kunnat,Landsbygdskommuner,Rural municipalities,"1",Etelä-Suomen AVI,Södra Finlands RFV,Southern Finland AVI,"6",Kaakkois-Suomen ELY-keskus,NTM-centralen i Sydöstra Finland,Southeast Finland  ELY Centre,"9",Etelä-Karjala,Södra Karelen,South Karelia,"0",Yksikielinen suomenkielinen kunta,Enspråkig finsk kommun,Monolingual Finnish-speaking municipality,"91",Lappeenranta,Villmanstrand,Lappeenranta,2022,"2",Etelä-Suomi,Södra Finland,Southern Finland,"9",Etelä-Karjalan SHP,Södra Karelens SVD,South Karelia Hospital District,FI1,MANNER-SUOMI,FASTLANDSFINLAND,MAINLAND FINLAND,FI1C,Etelä-Suomi,Södra Finland,Southern Finland,FI1C5,Etelä-Karjala,Södra Karelen,South Karelia,"8",Kaakkois-Suomen vaalipiiri,Sydöstra Finlands valkrets,Southeast Finland constituency,"11",Etelä-Karjalan hyvinvointialue,Södra Karelens välfärdsområde,South Karelia wellbeing services county,"831",Taipalsaari,Taipalsaari,Taipalsaari,"1",Helsingin yliopistollisen keskussairaalan erityisvastuualue,Helsingfors universitetscentralsjukhus specialupptagningsområdet,Helsinki University Hospital specific catchment area,Eteläinen vakuutuspiiri,1,Södra försäkringsdistriktet,Southern Insurance District,IV kuntaryhmä,4,Kommungrupp IV,Municipality in category IV,9.4,"3441",3.00247963852748
Taivalkoski,kunta4500k_2022.266,"832","2022",Taivalkoski,Taivalkoski,Taivalkoski,Taivalkoski,Taivalkoski,"3",Maaseutumaiset kunnat,Landsbygdskommuner,Rural municipalities,"5",Pohjois-Suomen AVI,Norra Finlands RFV,Northern Finland AVI,"13",Pohjois-Pohjanmaan ELY-keskus,NTM-centralen i Norra Österbotten,North Ostrobothnia ELY Centre,"17",Pohjois-Pohjanmaa,Norra Österbotten,North Ostrobothnia,"0",Yksikielinen suomenkielinen kunta,Enspråkig finsk kommun,Monolingual Finnish-speaking municipality,"178",Koillismaa,Koillismaa,Koillismaa,2022,"4",Pohjois- ja Itä-Suomi,Norra och Östra Finland,Northern and Eastern Finland,"18",Pohjois-Pohjanmaan SHP,Norra Österbottens SVD,North Ostrobothnia Hospital District,FI1,MANNER-SUOMI,FASTLANDSFINLAND,MAINLAND FINLAND,FI1D,Pohjois- ja Itä-Suomi,Norra och Östra Finland,Northern and Eastern Finland,FI1D9,Pohjois-Pohjanmaa,Norra Österbotten,North Ostrobothnia,"12",Oulun vaalipiiri,Uleåborgs valkrets,Oulu constituency,"19",Pohjois-Pohjanmaan hyvinvointialue,Norra Österbottens välfärdsområde,North Ostrobothnia wellbeing services county,"832",Taivalkoski,Taivalkoski,Taivalkoski,"5",Oulun yliopistollisen sairaalan erityisvastuualue,Uleåborgs universitetssjukhus specialupptagningsområdet,Oulu University Hospital specific catchment area,Pohjoinen vakuutuspiiri,5,Norra försäkringsdistriktet,Northern Insurance District,IV kuntaryhmä,4,Kommungrupp IV,Municipality in category IV,15.5,"1258",8.31674396253265
Taivassalo,kunta4500k_2022.267,"833","2022",Tövsala,Taivassalo,Taivassalo,Tövsala,Taivassalo,"3",Maaseutumaiset kunnat,Landsbygdskommuner,Rural municipalities,"2",Lounais-Suomen AVI,Sydvästra Finlands RFV,Southwestern Finland AVI,"2",Varsinais-Suomen ELY-keskus,NTM-centralen i Egentliga Finland,Southwest Finland ELY Centre,"2",Varsinais-Suomi,Egentliga Finland,Southwest Finland,"0",Yksikielinen suomenkielinen kunta,Enspråkig finsk kommun,Monolingual Finnish-speaking municipality,"24",Vakka-Suomi,Nystadsregionen,Vakka-Suomi,2022,"2",Etelä-Suomi,Södra Finland,Southern Finland,"3",Varsinais-Suomen SHP,Egentliga Finlands SVD,Southwest Finland Hospital District,FI1,MANNER-SUOMI,FASTLANDSFINLAND,MAINLAND FINLAND,FI1C,Etelä-Suomi,Södra Finland,Southern Finland,FI1C1,Varsinais-Suomi,Egentliga Finland,Southwest Finland,"3",Varsinais-Suomen vaalipiiri,Egentliga Finlands valkrets,Varsinais-Suomi constituency,"5",Varsinais-Suomen hyvinvointialue,Egentliga Finlands välfärdsområde,Southwest Finland wellbeing services county,"833",Taivassalo,Taivassalo,Tövsala,"2",Turun yliopistollisen sairaalan erityisvastuualue,Åbo universitetssjukhus specialupptagningsområdet,Turku University Hospital specific catchment area,Läntinen vakuutuspiiri,2,Västra försäkringsdistriktet,Western Insurance District,IV kuntaryhmä,4,Kommungrupp IV,Municipality in category IV,12.8,"1987",1.50610858418725
Tammela,kunta4500k_2022.268,"834","2022",Tammela,Tammela,Tammela,Tammela,Tammela,"3",Maaseutumaiset kunnat,Landsbygdskommuner,Rural municipalities,"1",Etelä-Suomen AVI,Södra Finlands RFV,Southern Finland AVI,"4",Hämeen ELY-keskus,NTM-centralen i Tavastland,Häme ELY Centre,"5",Kanta-Häme,Egentliga Tavastland,Kanta-Häme,"0",Yksikielinen suomenkielinen kunta,Enspråkig finsk kommun,Monolingual Finnish-speaking municipality,"53",Forssa,Forssa,Forssa,2022,"2",Etelä-Suomi,Södra Finland,Southern Finland,"5",Kanta-Hämeen SHP,Centrala Tavastlands SVD,Kanta-Häme Hospital District,FI1,MANNER-SUOMI,FASTLANDSFINLAND,MAINLAND FINLAND,FI1C,Etelä-Suomi,Södra Finland,Southern Finland,FI1C2,Kanta-Häme,Egentliga Tavastland,Kanta-Häme,"6",Hämeen vaalipiiri,Tavastlands valkrets,Häme constituency,"7",Kanta-Hämeen hyvinvointialue,Egentliga Tavastlands välfärdsområde,Kanta-Häme wellbeing services county,"834",Tammela,Tammela,Tammela,"3",Tampereen yliopistollisen sairaalan erityisvastuualue,Tammerfors universitetssjukhus specialupptagningsområdet,Tampere University Hospital specific catchment area,Keskinen vakuutuspiiri,3,Mellersta försäkringsdistriktet,Central Insurance District,IV kuntaryhmä,4,Kommungrupp IV,Municipality in category IV,9.8,"3331",1.83108548576265
Tampere,kunta4500k_2022.269,"837","2022",Tammerfors,Tampere,Tampere,Tammerfors,Tampere,"1",Kaupunkimaiset kunnat,Urbana kommuner,Urban municipalities,"4",Länsi- ja Sisä-Suomen AVI,Västra och Inre Finlands RFV,Western and Inland Finland AVI,"5",Pirkanmaan ELY-keskus,NTM-centralen i Birkaland,Pirkanmaa ELY Centre,"6",Pirkanmaa,Birkaland,Pirkanmaa,"0",Yksikielinen suomenkielinen kunta,Enspråkig finsk kommun,Monolingual Finnish-speaking municipality,"64",Tampere,Tammerfors,Tampere,2022,"3",Länsi-Suomi,Västra Finland,Western Finland,"6",Pirkanmaan SHP,Birkalands SVD,Pirkanmaa Hospital District,FI1,MANNER-SUOMI,FASTLANDSFINLAND,MAINLAND FINLAND,FI19,Länsi-Suomi,Västra Finland,Western Finland,FI197,Pirkanmaa,Birkaland,Pirkanmaa,"7",Pirkanmaan vaalipiiri,Birkalands valkrets,Pirkanmaa constituency,"8",Pirkanmaan hyvinvointialue,Birkalands välfärdsområde,Pirkanmaa wellbeing services county,"837",Tampere,Tampere,Tammerfors,"3",Tampereen yliopistollisen sairaalan erityisvastuualue,Tammerfors universitetssjukhus specialupptagningsområdet,Tampere University Hospital specific catchment area,Keskinen vakuutuspiiri,3,Mellersta försäkringsdistriktet,Central Insurance District,III kuntaryhmä,3,Kommungrupp III,Municipality in category III,17.2,"3741",17.4366868653056
Tervo,kunta4500k_2022.270,"844","2022",Tervo,Tervo,Tervo,Tervo,Tervo,"3",Maaseutumaiset kunnat,Landsbygdskommuner,Rural municipalities,"3",Itä-Suomen AVI,Östra Finlands RFV,Eastern Finland AVI,"8",Pohjois-Savon ELY-keskus,NTM-centralen i Norra Savolax,North Savo ELY Centre,"11",Pohjois-Savo,Norra Savolax,North Savo,"0",Yksikielinen suomenkielinen kunta,Enspråkig finsk kommun,Monolingual Finnish-speaking municipality,"115",Sisä-Savo,Inre Savolax,Sisä-Savo,2022,"4",Pohjois- ja Itä-Suomi,Norra och Östra Finland,Northern and Eastern Finland,"13",Pohjois-Savon SHP,Norra Savolax SVD,North Savo Hospital District,FI1,MANNER-SUOMI,FASTLANDSFINLAND,MAINLAND FINLAND,FI1D,Pohjois- ja Itä-Suomi,Norra och Östra Finland,Northern and Eastern Finland,FI1D2,Pohjois-Savo,Norra Savolax,North Savo,"9",Savo-Karjalan vaalipiiri,Savolax-Karelens valkrets,Savo-Karelia constituency,"13",Pohjois-Savon hyvinvointialue,Norra Savolax välfärdsområde,North Savo wellbeing services county,"844",Tervo,Tervo,Tervo,"4",Kuopion yliopistollisen sairaalan erityisvastuualue,Kuopio universitetssjukhus specialupptagningsområdet,Kuopio University Hospital specific catchment area,Itäinen vakuutuspiiri,4,Östra försäkringsdistriktet,Eastern Insurance District,IV kuntaryhmä,4,Kommungrupp IV,Municipality in category IV,18.6,"931",3.1540217496628
Tervola,kunta4500k_2022.271,"845","2022",Tervola,Tervola,Tervola,Tervola,Tervola,"3",Maaseutumaiset kunnat,Landsbygdskommuner,Rural municipalities,"6",Lapin AVI,Lapplands RFV,Lapland AVI,"15",Lapin ELY-keskus,NTM-centralen i Lappland,Lapland ELY Centre,"19",Lappi,Lappland,Lapland,"0",Yksikielinen suomenkielinen kunta,Enspråkig finsk kommun,Monolingual Finnish-speaking municipality,"192",Kemi-Tornio,Kemi-Torneå,Kemi-Tornio,2022,"4",Pohjois- ja Itä-Suomi,Norra och Östra Finland,Northern and Eastern Finland,"20",Länsi-Pohjan SHP,Länsi-Pohja SVD,Länsi-Pohja Hospital District,FI1,MANNER-SUOMI,FASTLANDSFINLAND,MAINLAND FINLAND,FI1D,Pohjois- ja Itä-Suomi,Norra och Östra Finland,Northern and Eastern Finland,FI1D7,Lappi,Lappland,Lapland,"13",Lapin vaalipiiri,Lapplands valkrets,Lapland constituency,"21",Lapin hyvinvointialue,Lapplands välfärdsområde,Lapland wellbeing services county,"845",Tervola,Tervola,Tervola,"5",Oulun yliopistollisen sairaalan erityisvastuualue,Uleåborgs universitetssjukhus specialupptagningsområdet,Oulu University Hospital specific catchment area,Pohjoinen vakuutuspiiri,5,Norra försäkringsdistriktet,Northern Insurance District,IV kuntaryhmä,4,Kommungrupp IV,Municipality in category IV,13.8,"474",5.21615680534606
Teuva,kunta4500k_2022.272,"846","2022",Östermark,Teuva,Teuva,Östermark,Teuva,"3",Maaseutumaiset kunnat,Landsbygdskommuner,Rural municipalities,"4",Länsi- ja Sisä-Suomen AVI,Västra och Inre Finlands RFV,Western and Inland Finland AVI,"11",Etelä-Pohjanmaan ELY-keskus,NTM-centralen i Södra Österbotten,South Ostrobothnia ELY Centre,"14",Etelä-Pohjanmaa,Södra Österbotten,South Ostrobothnia,"0",Yksikielinen suomenkielinen kunta,Enspråkig finsk kommun,Monolingual Finnish-speaking municipality,"141",Suupohja,Suupohja,Suupohja,2022,"3",Länsi-Suomi,Västra Finland,Western Finland,"15",Etelä-Pohjanmaan SHP,Syd-Österbottens SVD,South Ostrobothnia Hospital District,FI1,MANNER-SUOMI,FASTLANDSFINLAND,MAINLAND FINLAND,FI19,Länsi-Suomi,Västra Finland,Western Finland,FI194,Etelä-Pohjanmaa,Södra Österbotten,South Ostrobothnia,"10",Vaasan vaalipiiri,Vasa valkrets,Vaasa constituency,"16",Etelä-Pohjanmaan hyvinvointialue,Södra Österbottens välfärdsområde,South Ostrobothnia wellbeing services county,"846",Teuva,Teuva,Östermark,"3",Tampereen yliopistollisen sairaalan erityisvastuualue,Tammerfors universitetssjukhus specialupptagningsområdet,Tampere University Hospital specific catchment area,Keskinen vakuutuspiiri,3,Mellersta försäkringsdistriktet,Central Insurance District,IV kuntaryhmä,4,Kommungrupp IV,Municipality in category IV,15.5,"161",28.56473030629
Tohmajärvi,kunta4500k_2022.273,"848","2022",Tohmajärvi,Tohmajärvi,Tohmajärvi,Tohmajärvi,Tohmajärvi,"3",Maaseutumaiset kunnat,Landsbygdskommuner,Rural municipalities,"3",Itä-Suomen AVI,Östra Finlands RFV,Eastern Finland AVI,"9",Pohjois-Karjalan ELY-keskus,NTM-centralen i Norra Karelen,North Karelia ELY Centre,"12",Pohjois-Karjala,Norra Karelen,North Karelia,"0",Yksikielinen suomenkielinen kunta,Enspråkig finsk kommun,Monolingual Finnish-speaking municipality,"124",Keski-Karjala,Mellersta Karelen,Keski-Karjala,2022,"4",Pohjois- ja Itä-Suomi,Norra och Östra Finland,Northern and Eastern Finland,"12",Pohjois-Karjalan SHP,Norra Karelens SVD,North Karelia Hospital District,FI1,MANNER-SUOMI,FASTLANDSFINLAND,MAINLAND FINLAND,FI1D,Pohjois- ja Itä-Suomi,Norra och Östra Finland,Northern and Eastern Finland,FI1D3,Pohjois-Karjala,Norra Karelen,North Karelia,"9",Savo-Karjalan vaalipiiri,Savolax-Karelens valkrets,Savo-Karelia constituency,"14",Pohjois-Karjalan hyvinvointialue,Norra Karelens välfärdsområde,North Karelia wellbeing services county,"848",Tohmajärvi,Tohmajärvi,Tohmajärvi,"4",Kuopion yliopistollisen sairaalan erityisvastuualue,Kuopio universitetssjukhus specialupptagningsområdet,Kuopio University Hospital specific catchment area,Itäinen vakuutuspiiri,4,Östra försäkringsdistriktet,Eastern Insurance District,IV kuntaryhmä,4,Kommungrupp IV,Municipality in category IV,17.4,"871",4.2866204869903
